,Accuracy,Specificity,Sensitivity,AUC
921,0.5,0.4,0.5714285714285714,0.6
922,0.3333333333333333,0.6,0.14285714285714285,0.4285714285714285
923,0.5,0.4,0.5714285714285714,0.5428571428571428
924,0.5833333333333334,0.4,0.7142857142857143,0.3428571428571428
925,0.5833333333333334,0.6,0.5714285714285714,0.22857142857142856
926,0.4166666666666667,1.0,0.0,0.22857142857142854
927,0.5833333333333334,0.8,0.42857142857142855,0.48571428571428577
928,0.5,0.0,0.8571428571428571,0.6285714285714286
929,0.4166666666666667,1.0,0.0,0.6
930,0.5,0.6,0.42857142857142855,0.5428571428571428
931,0.75,0.6,0.8571428571428571,0.19999999999999996
932,0.6666666666666666,0.4,0.8571428571428571,0.2857142857142857
933,0.5,0.4,0.5714285714285714,0.5428571428571429
934,0.5833333333333334,0.6,0.5714285714285714,0.5714285714285714
935,0.5833333333333334,1.0,0.2857142857142857,0.2857142857142857
936,0.25,0.4,0.14285714285714285,0.7142857142857142
937,0.5833333333333334,0.4,0.7142857142857143,0.6285714285714286
938,0.5,0.8,0.2857142857142857,0.1714285714285714
939,0.5833333333333334,0.8,0.42857142857142855,0.5142857142857142
940,0.16666666666666666,0.0,0.2857142857142857,0.22857142857142856
941,0.25,0.4,0.14285714285714285,0.2571428571428571
942,0.6666666666666666,0.6,0.7142857142857143,0.7428571428571429
943,0.4166666666666667,0.4,0.42857142857142855,0.45714285714285713
944,0.3333333333333333,0.6,0.14285714285714285,0.4857142857142857
945,0.4166666666666667,0.2,0.5714285714285714,0.42857142857142855
946,0.4166666666666667,0.0,0.7142857142857143,0.19999999999999998
947,0.5,0.4,0.5714285714285714,0.39999999999999997
948,0.4166666666666667,0.4,0.42857142857142855,0.5428571428571428
949,0.5833333333333334,0.6,0.5714285714285714,0.6285714285714286
950,0.3333333333333333,0.4,0.2857142857142857,0.8571428571428572
951,0.5,0.6,0.42857142857142855,0.39999999999999997
952,0.6666666666666666,0.6,0.7142857142857143,0.34285714285714286
953,0.25,0.4,0.14285714285714285,0.657142857142857
954,0.4166666666666667,1.0,0.0,0.5428571428571429
955,0.5,0.4,0.5714285714285714,0.4571428571428571
956,0.5833333333333334,0.4,0.7142857142857143,0.39999999999999997
957,0.5833333333333334,0.6,0.5714285714285714,0.5428571428571429
958,0.16666666666666666,0.2,0.14285714285714285,0.7428571428571429
959,0.6666666666666666,0.6,0.7142857142857143,0.3714285714285714
960,0.4166666666666667,1.0,0.0,0.7428571428571429
961,0.4166666666666667,0.2,0.5714285714285714,0.48571428571428565
962,0.4166666666666667,1.0,0.0,0.34285714285714286
963,0.6666666666666666,0.8,0.5714285714285714,0.48571428571428577
964,0.5,0.4,0.5714285714285714,0.48571428571428565
965,0.4166666666666667,0.2,0.5714285714285714,0.2571428571428571
966,0.8333333333333334,1.0,0.7142857142857143,0.08571428571428572
967,0.4166666666666667,0.6,0.2857142857142857,0.4285714285714286
968,0.5833333333333334,0.0,1.0,0.5428571428571428
969,0.4166666666666667,1.0,0.0,0.6000000000000001
970,0.5,0.6,0.42857142857142855,0.39999999999999997
971,0.4166666666666667,0.6,0.2857142857142857,0.2571428571428571
972,0.4166666666666667,1.0,0.0,0.3714285714285714
973,0.5,0.8,0.2857142857142857,0.4857142857142857
974,0.4166666666666667,0.6,0.2857142857142857,0.45714285714285713
975,0.25,0.4,0.14285714285714285,0.8857142857142857
976,0.4166666666666667,0.6,0.2857142857142857,0.5714285714285714
977,0.5,0.4,0.5714285714285714,0.6285714285714286
978,0.5,0.2,0.7142857142857143,0.5714285714285714
979,0.5,0.4,0.5714285714285714,0.5714285714285714
980,0.3333333333333333,0.0,0.5714285714285714,0.3428571428571428
981,0.3333333333333333,0.8,0.0,0.6857142857142857
982,0.5833333333333334,0.4,0.7142857142857143,0.5142857142857142
983,0.4166666666666667,1.0,0.0,0.5714285714285714
984,0.5,0.4,0.5714285714285714,0.5714285714285714
985,0.5,0.4,0.5714285714285714,0.37142857142857144
986,0.4166666666666667,0.0,0.7142857142857143,0.5714285714285714
987,0.25,0.2,0.2857142857142857,0.6571428571428573
988,0.5833333333333334,0.0,1.0,0.5142857142857142
989,0.5,0.6,0.42857142857142855,0.3142857142857143
990,0.25,0.4,0.14285714285714285,0.7428571428571429
991,0.5833333333333334,0.4,0.7142857142857143,0.4
992,0.6666666666666666,0.8,0.5714285714285714,0.3142857142857143
993,0.5,0.4,0.5714285714285714,0.6
994,0.25,0.0,0.42857142857142855,0.34285714285714286
995,0.4166666666666667,0.4,0.42857142857142855,0.7714285714285714
996,0.75,0.4,1.0,0.5714285714285714
997,0.6666666666666666,0.2,1.0,0.7142857142857143
998,0.5833333333333334,0.2,0.8571428571428571,0.34285714285714286
999,0.8333333333333334,1.0,0.7142857142857143,0.8285714285714286
